transaction_id,customer_id,transaction_amount,transaction_type,merchant_category,transaction_time,transaction_location,customer_home_location,device_type,is_international,previous_transaction_time,account_balance,customer_avg_spend,fraud_pattern,is_fraud
TXN100106,CUST11057,5675.84,ATM,Utilities,2024-01-20 14:24:56,Chennai,Chennai,Desktop,0,2024-01-19 15:44:56,28189.15,4398.37,,0
TXN109644,CUST10507,16405.88,POS,Travel,2024-02-24 08:56:27,Pune,Pune,Tablet,0,2024-02-23 20:09:27,48162.53,14518.17,,0
TXN108894,CUST10310,1155.82,UPI,Restaurant,2024-12-08 12:57:04,Patna,Patna,Desktop,0,2024-12-07 23:50:04,65596.32,700.25,,0
TXN108020,CUST10333,1298.43,UPI,Clothing,2024-09-10 19:29:10,Bhopal,Bhopal,Desktop,0,2024-09-10 17:33:10,159168.88,1331.45,,0
TXN102232,CUST10797,133.51,POS,Clothing,2024-09-18 16:48:58,Delhi,Delhi,Mobile,0,2024-09-18 01:13:58,12515.84,106.11,,0
TXN100993,CUST10303,20661.51,ATM,Gaming,2024-04-16 19:42:45,Nagpur,Kochi,Mobile,0,2024-04-16 18:31:45,53344.7,714.41,location_mismatch,1
TXN109412,CUST11158,5662.19,ATM,Grocery,2024-11-29 18:00:06,Indore,Indore,Desktop,0,2024-11-28 23:08:06,23052.71,4947.95,,0
TXN107058,CUST11183,442.97,Online,Entertainment,2024-07-02 13:40:24,Hyderabad,Hyderabad,Desktop,0,2024-07-01 15:05:24,8340.64,950.55,,0
TXN106789,CUST11003,1949.65,IMPS,Luxury,2024-05-17 17:59:41,Ahmedabad,Ahmedabad,ATM Terminal,0,2024-05-17 17:50:41,13353.11,1810.66,,0
TXN100360,CUST10800,2170.49,POS,Clothing,2024-11-22 14:39:57,Ahmedabad,Ahmedabad,Mobile,0,2024-11-22 07:11:57,142683.39,1451.75,,0
TXN100304,CUST10313,572.83,Online,Clothing,2024-03-06 14:32:06,Kolkata,Kolkata,Mobile,0,2024-03-06 04:09:06,34894.65,551.41,,0
TXN102627,CUST10866,3199.6,UPI,Travel,2024-11-26 09:27:45,Hyderabad,Hyderabad,ATM Terminal,0,2024-11-25 11:41:45,23552.45,1766.4,,0
TXN108965,CUST10074,3085.65,Online,Electronics,2024-05-21 11:12:01,Bhopal,Bhopal,Desktop,0,2024-05-20 16:29:01,38571.4,3382.36,,0
TXN104513,CUST11156,1429.62,POS,Entertainment,2024-03-07 10:48:36,Ahmedabad,Ahmedabad,Mobile,0,2024-03-06 13:17:36,74669.81,2382.93,,0
TXN105910,CUST10454,4434.34,Online,Utilities,2024-09-24 23:42:28,Indore,Indore,Mobile,0,2024-09-24 03:18:28,379445.7,3922.88,,0
TXN108313,CUST11177,10992.83,Online,Gaming,2024-01-14 18:30:23,Lucknow,Lucknow,Mobile,0,2024-01-14 10:42:23,53530.64,7741.36,,0
TXN103100,CUST10719,8212.98,Online,Restaurant,2024-07-10 17:54:05,Nagpur,Nagpur,ATM Terminal,0,2024-07-10 13:07:05,87752.38,3258.98,,0
TXN105703,CUST10547,5436.72,UPI,Grocery,2024-05-03 14:54:39,Lucknow,Lucknow,Mobile,0,2024-05-03 03:39:39,33385.12,4355.38,,0
TXN103898,CUST10337,10229.03,Online,Travel,2024-09-05 23:36:40,London,Bhopal,Desktop,1,2024-09-05 23:25:40,22109.22,333.95,intl_combo,1
TXN105440,CUST10553,5533.89,ATM,Pharmacy,2024-08-16 10:33:18,Delhi,Delhi,ATM Terminal,0,2024-08-16 01:35:18,16219.85,3771.88,,0
TXN107930,CUST10420,1792.82,UPI,Travel,2024-04-15 07:09:49,Jaipur,Jaipur,Mobile,0,2024-04-14 15:13:49,66128.27,1703.85,,0
TXN100621,CUST10416,1058.89,Online,Pharmacy,2024-12-10 06:35:55,Patna,Patna,POS Terminal,0,2024-12-09 22:17:55,18496.1,541.87,,0
TXN107235,CUST10252,837.95,POS,Luxury,2024-02-29 14:54:40,Jaipur,Jaipur,ATM Terminal,0,2024-02-29 05:57:40,28485.77,828.18,,0
TXN102498,CUST11053,557.08,NEFT,Fuel,2024-11-20 07:40:59,Bangalore,Bangalore,Desktop,0,2024-11-19 16:02:59,70876.15,613.55,,0
TXN100713,CUST10772,709.29,POS,Grocery,2024-01-29 11:14:25,Kochi,Kochi,Desktop,0,2024-01-28 19:10:25,69056.01,877.74,,0
TXN108403,CUST10852,3959.17,UPI,Grocery,2024-05-18 10:00:18,Hyderabad,Hyderabad,Mobile,0,2024-05-17 11:24:18,21122.72,2956.56,,0
TXN102855,CUST11140,235.9,Online,Crypto Exchange,2024-03-19 03:21:21,Pune,Pune,Desktop,0,2024-03-18 03:56:21,21649.18,227.93,,0
TXN104269,CUST10847,775.86,POS,Entertainment,2024-11-02 11:38:44,Pune,Pune,Desktop,0,2024-11-01 18:40:44,233064.5,2104.13,,0
TXN102908,CUST10274,4566.24,POS,Fuel,2024-04-28 02:00:54,Pune,Pune,Desktop,0,2024-04-27 20:49:54,15708.43,2822.49,,0
TXN108080,CUST10963,88.17,UPI,Fuel,2024-03-26 19:33:55,Patna,Patna,Mobile,0,2024-03-26 16:36:55,31896.83,86.8,,0
TXN104516,CUST10963,86.04,ATM,Grocery,2024-06-18 15:14:11,Patna,Patna,Mobile,0,2024-06-18 08:17:11,24737.79,86.8,,0
TXN101261,CUST10803,2973.12,Online,Crypto Exchange,2024-12-28 16:27:42,Jaipur,Jaipur,Desktop,0,2024-12-28 10:46:42,149406.03,2094.78,,0
TXN103160,CUST10647,1284.97,POS,Electronics,2024-07-05 11:46:15,Chennai,Chennai,ATM Terminal,0,2024-07-04 23:07:15,29258.66,1994.59,,0
TXN100970,CUST10900,30825.35,POS,Luxury,2024-10-23 09:48:50,Kochi,Kochi,Desktop,0,2024-10-23 01:26:50,26835.59,17701.93,,0
TXN103912,CUST10397,623.09,Online,Gaming,2024-11-05 13:09:55,Chennai,Chennai,Mobile,0,2024-11-05 06:30:55,76653.5,494.1,,0
TXN105198,CUST10255,2120.4,IMPS,Pharmacy,2024-07-20 12:15:16,Indore,Indore,Mobile,0,2024-07-19 21:07:16,37958.1,2501.26,,0
TXN108846,CUST10443,4157.82,ATM,Clothing,2024-01-25 14:00:52,Patna,Patna,Mobile,0,2024-01-24 15:08:52,18455.31,3643.55,,0
TXN100259,CUST10643,769.55,UPI,Entertainment,2024-12-02 19:08:05,Delhi,Delhi,Tablet,0,2024-12-02 04:49:05,67109.05,199.65,,0
TXN103790,CUST10955,8902.48,Online,Clothing,2024-09-13 21:07:56,Bangalore,Bangalore,Desktop,0,2024-09-13 20:26:56,257545.34,14458.21,,0
TXN109202,CUST10633,2795.64,POS,Travel,2024-06-12 06:14:39,Pune,Pune,ATM Terminal,0,2024-06-11 11:27:39,10590.75,1582.13,,0
TXN100487,CUST10224,2027.64,IMPS,Utilities,2024-08-12 15:51:29,Kochi,Kochi,POS Terminal,0,2024-08-12 12:18:29,13420.06,975.9,,0
TXN107907,CUST10598,1594.74,UPI,Restaurant,2024-10-16 12:48:01,Delhi,Delhi,Mobile,0,2024-10-15 20:28:01,79902.68,1765.93,,0
TXN100518,CUST11040,2332.97,Online,Restaurant,2024-06-11 09:29:35,Delhi,Delhi,Desktop,0,2024-06-11 08:46:35,82697.29,1809.19,,0
TXN108342,CUST10487,919.26,IMPS,Restaurant,2024-04-02 13:07:53,Surat,Surat,Desktop,0,2024-04-02 00:46:53,4581.83,1058.47,,0
TXN100311,CUST10094,3962.95,POS,Electronics,2024-07-25 23:54:08,Indore,Hyderabad,POS Terminal,0,2024-07-25 23:18:08,9537.68,654.48,location_mismatch,1
TXN103231,CUST10236,280.06,NEFT,Gaming,2024-11-08 15:39:50,Bhopal,Bhopal,Mobile,0,2024-11-08 01:25:50,142858.77,293.47,,0
TXN107932,CUST10102,148.15,Online,Utilities,2024-01-12 17:09:49,Mumbai,Mumbai,Desktop,0,2024-01-11 21:36:49,15560.95,346.12,,0
TXN107457,CUST11072,2565.51,UPI,Electronics,2024-03-10 09:40:19,Ahmedabad,Ahmedabad,Mobile,0,2024-03-09 11:13:19,205557.22,1383.2,,0
TXN109783,CUST10390,2168.72,UPI,Luxury,2024-11-29 07:15:38,Hyderabad,Hyderabad,Mobile,0,2024-11-29 02:51:38,7272.16,2237.78,,0
TXN105183,CUST10452,1928.04,Online,Entertainment,2024-11-03 10:24:35,Surat,Surat,ATM Terminal,0,2024-11-02 18:12:35,30924.58,2274.05,,0
TXN108076,CUST10059,3039.51,Online,Travel,2024-03-16 09:18:54,Jaipur,Kolkata,ATM Terminal,0,2024-03-15 21:39:54,56704.63,7125.16,,0
TXN106501,CUST11186,4666.73,POS,Fuel,2024-01-17 07:05:29,Ahmedabad,Ahmedabad,POS Terminal,0,2024-01-17 05:40:29,64685.92,2190.8,,0
TXN106790,CUST11159,980.67,POS,Gaming,2024-12-25 07:31:46,Kochi,Kochi,ATM Terminal,0,2024-12-24 17:28:46,9755.92,925.23,,0
TXN107772,CUST11043,2004.88,Online,Gaming,2024-05-03 11:15:38,Bhopal,Bhopal,Mobile,0,2024-05-02 17:04:38,29936.98,982.63,,0
TXN102737,CUST10272,58.87,POS,Fuel,2024-07-04 13:25:15,Tokyo,Surat,Mobile,1,2024-07-03 15:35:15,17628.17,93.13,,0
TXN107841,CUST10803,4859.14,UPI,Fuel,2024-07-07 11:42:30,Jaipur,Jaipur,Mobile,0,2024-07-07 08:23:30,205666.18,2094.78,,0
TXN106261,CUST10907,1415.63,ATM,Luxury,2024-07-18 11:50:33,Hyderabad,Hyderabad,Mobile,0,2024-07-17 13:29:33,17546.88,1309.97,,0
TXN108205,CUST10135,15761.56,ATM,Entertainment,2024-02-14 11:57:27,Mumbai,Mumbai,Tablet,0,2024-02-13 16:25:27,6466.64,10193.73,,0
TXN101247,CUST10281,6301.46,Online,Entertainment,2024-08-02 16:36:21,Lucknow,Lucknow,Desktop,0,2024-08-02 05:49:21,19391.51,5142.78,,0
TXN109335,CUST10917,959.21,UPI,Gaming,2024-11-12 01:57:01,Kolkata,Kolkata,POS Terminal,0,2024-11-11 23:15:01,44844.87,867.03,,0
TXN104194,CUST10280,2923.16,UPI,Electronics,2024-05-02 07:33:43,Bangalore,Bangalore,Mobile,0,2024-05-01 08:31:43,245275.09,2559.92,,0
TXN108000,CUST10571,1296.21,POS,Fuel,2024-10-02 11:06:35,Indore,Indore,POS Terminal,0,2024-10-01 14:41:35,52736.23,1510.1,,0
TXN107377,CUST10577,11785.85,Online,Gaming,2024-07-11 10:36:25,Bangalore,Bangalore,ATM Terminal,0,2024-07-11 01:27:25,126940.32,12970.31,,0
TXN103434,CUST10739,588.48,Online,Entertainment,2024-06-06 14:40:19,Kolkata,Kolkata,Mobile,0,2024-06-05 18:53:19,23746.51,623.29,,0
TXN105381,CUST10422,2131.16,Online,Restaurant,2024-03-29 21:54:26,Lucknow,Lucknow,ATM Terminal,0,2024-03-29 06:59:26,46131.0,2207.78,,0
TXN100958,CUST10174,904.36,POS,Crypto Exchange,2024-02-26 09:36:18,Jaipur,Jaipur,ATM Terminal,0,2024-02-25 14:45:18,37764.67,763.46,,0
TXN100416,CUST10025,2935.59,ATM,Clothing,2024-09-06 15:48:07,Patna,Patna,Desktop,0,2024-09-05 23:29:07,25779.41,2667.51,,0
TXN105741,CUST10495,3714.69,UPI,Pharmacy,2024-03-13 09:07:44,Chennai,Chennai,ATM Terminal,0,2024-03-12 12:55:44,6094.07,2321.71,,0
TXN106727,CUST10899,11757.3,ATM,Fuel,2024-03-07 08:02:38,Patna,Patna,Mobile,0,2024-03-07 06:49:38,33537.53,6576.18,,0
TXN104381,CUST10402,1041.54,Online,Utilities,2024-12-02 08:42:20,Surat,Surat,Tablet,0,2024-12-01 20:53:20,20721.15,1073.42,,0
TXN105196,CUST10669,1566.49,POS,Clothing,2024-10-24 16:11:17,Surat,Surat,Mobile,0,2024-10-23 17:50:17,47750.44,1134.77,,0
TXN101112,CUST11084,1372.22,UPI,Travel,2024-09-10 22:01:39,Kochi,Kochi,Mobile,0,2024-09-10 12:23:39,47195.49,1365.36,,0
TXN102688,CUST10127,340.46,POS,Clothing,2024-02-17 06:12:48,Bangalore,Bangalore,POS Terminal,0,2024-02-16 19:28:48,24168.68,292.0,,0
TXN106472,CUST11028,2043.45,Online,Electronics,2024-06-13 21:46:45,Hyderabad,Pune,Mobile,0,2024-06-13 18:41:45,83980.71,1021.0,,0
TXN108819,CUST10066,384.98,UPI,Restaurant,2024-10-16 12:09:31,Nagpur,Nagpur,Mobile,0,2024-10-15 23:05:31,66602.77,505.34,,0
TXN107807,CUST10545,3098.7,Online,Crypto Exchange,2024-08-29 14:40:15,Patna,Patna,POS Terminal,0,2024-08-29 12:11:15,43406.8,1659.18,,0
TXN103410,CUST10339,7781.84,Online,Grocery,2024-04-21 16:43:04,Hyderabad,Hyderabad,Desktop,0,2024-04-21 15:05:04,103712.95,5557.0,,0
TXN100080,CUST10079,698.64,POS,Utilities,2024-10-19 14:38:30,Ahmedabad,Ahmedabad,Mobile,0,2024-10-19 00:51:30,77617.66,432.87,,0
TXN104613,CUST10247,7421.67,UPI,Crypto Exchange,2024-04-18 10:07:26,Bhopal,Patna,POS Terminal,0,2024-04-17 11:22:26,75792.16,11245.79,,0
TXN101373,CUST11026,806.37,Online,Gaming,2024-10-05 16:43:09,Lucknow,Lucknow,ATM Terminal,0,2024-10-05 04:53:09,27975.71,820.78,,0
TXN101509,CUST10784,168.6,Online,Utilities,2024-08-14 09:17:26,Ahmedabad,Mumbai,ATM Terminal,0,2024-08-13 19:45:26,17348.2,277.26,,0
TXN106442,CUST11117,172.11,NEFT,Pharmacy,2024-03-02 18:54:22,Bhopal,Bhopal,Mobile,0,2024-03-02 17:46:22,57274.34,422.67,,0
TXN103070,CUST10579,6932.89,UPI,Restaurant,2024-09-29 11:13:12,Delhi,Delhi,Desktop,0,2024-09-28 14:25:12,21307.46,5872.99,,0
TXN103015,CUST10644,563.99,UPI,Grocery,2024-05-04 15:09:08,Lucknow,Lucknow,Mobile,0,2024-05-03 19:19:08,5187.75,481.04,,0
TXN104822,CUST10035,4990.21,UPI,Electronics,2024-06-20 21:10:48,Delhi,Delhi,Mobile,0,2024-06-20 21:07:48,8583.39,2789.66,velocity,1
TXN107821,CUST11147,441.71,POS,Electronics,2024-02-24 07:22:15,Jaipur,Pune,Desktop,0,2024-02-23 21:21:15,62786.31,667.45,,0
TXN100092,CUST10734,282.52,Online,Entertainment,2024-11-23 23:20:55,Delhi,Delhi,POS Terminal,0,2024-11-23 18:08:55,49808.69,430.5,,0
TXN109420,CUST10544,1439.98,Online,Entertainment,2024-11-04 20:48:12,Ahmedabad,Ahmedabad,Mobile,0,2024-11-03 22:42:12,32781.07,1324.98,,0
TXN106599,CUST10764,867.16,ATM,Travel,2024-07-11 10:14:33,Jaipur,Jaipur,Mobile,0,2024-07-10 15:30:33,14426.54,1005.64,,0
TXN104442,CUST10350,1489.59,Online,Electronics,2024-04-04 20:37:09,Pune,Pune,Desktop,0,2024-04-03 22:31:09,105067.78,965.58,,0
TXN107601,CUST10367,6576.45,IMPS,Utilities,2024-07-11 12:15:41,Bhopal,Bhopal,Mobile,0,2024-07-11 09:48:41,67811.51,6216.65,,0
TXN103834,CUST11140,395.08,POS,Luxury,2024-10-27 16:45:32,Pune,Pune,Mobile,0,2024-10-26 20:51:32,20360.93,227.93,,0
TXN109701,CUST10015,14842.72,POS,Travel,2024-01-19 21:50:29,Nagpur,Nagpur,ATM Terminal,0,2024-01-19 21:25:29,40470.03,878.27,high_value,1
TXN104321,CUST10771,17642.89,UPI,Grocery,2024-06-12 12:40:37,Kochi,Surat,POS Terminal,0,2024-06-12 11:53:37,27592.17,13273.32,,0
TXN103393,CUST11033,220.78,POS,Travel,2024-11-06 08:40:23,Surat,Surat,Tablet,0,2024-11-06 04:03:23,33043.35,96.87,,0
TXN104751,CUST10000,2338.5,Online,Travel,2024-03-09 17:57:31,Hyderabad,Hyderabad,Tablet,0,2024-03-09 08:53:31,31844.15,3281.5,,0
TXN107228,CUST10807,1006.94,Online,Fuel,2024-01-06 14:45:35,London,Chennai,Desktop,1,2024-01-06 02:50:35,838539.53,1455.96,,0
TXN109190,CUST10315,320.12,POS,Restaurant,2024-05-15 15:07:21,Surat,Surat,Desktop,0,2024-05-15 08:52:21,164597.29,237.23,,0
TXN102360,CUST10549,5082.01,ATM,Clothing,2024-12-07 08:22:07,Kochi,Kochi,Desktop,0,2024-12-06 09:11:07,41876.9,5429.45,,0
TXN101147,CUST11130,2265.84,POS,Utilities,2024-11-09 08:53:48,Bangalore,Bangalore,Desktop,0,2024-11-08 15:21:48,39372.31,3053.63,,0
TXN105665,CUST10017,4015.09,UPI,Travel,2024-10-02 14:08:12,Hyderabad,Hyderabad,Desktop,0,2024-10-01 19:25:12,11504.3,4851.55,,0
TXN108074,CUST10177,4590.97,IMPS,Utilities,2024-09-18 09:09:12,Lucknow,Lucknow,ATM Terminal,0,2024-09-17 18:05:12,14771.71,1767.25,,0
TXN104942,CUST11041,721.05,ATM,Restaurant,2024-03-25 15:48:45,Ahmedabad,Ahmedabad,ATM Terminal,0,2024-03-25 01:15:45,3702.05,319.7,,0
TXN103662,CUST10581,374.48,POS,Clothing,2024-08-16 21:44:23,Bhopal,Bhopal,Desktop,0,2024-08-16 10:14:23,5957.52,341.22,,0
TXN101562,CUST10272,120.34,UPI,Entertainment,2024-07-16 12:38:11,Surat,Surat,Tablet,0,2024-07-16 02:59:11,16873.4,93.13,,0
TXN104112,CUST10862,703.5,ATM,Entertainment,2024-10-17 10:17:42,Surat,Surat,ATM Terminal,0,2024-10-16 14:45:42,82136.65,588.44,,0
TXN109049,CUST10641,2641.93,Online,Utilities,2024-03-07 13:54:33,Surat,Surat,Mobile,0,2024-03-06 17:00:33,106183.83,4229.04,,0
TXN109275,CUST10004,888.05,POS,Fuel,2024-07-21 15:47:46,Delhi,Delhi,POS Terminal,0,2024-07-20 18:49:46,72029.93,1029.3,,0
TXN108537,CUST10500,14812.49,Online,Entertainment,2024-09-24 22:27:34,Patna,Patna,Desktop,0,2024-09-23 22:38:34,69749.81,9693.65,,0
TXN100794,CUST10860,2305.65,IMPS,Pharmacy,2024-06-26 12:18:07,Chennai,Chennai,Tablet,0,2024-06-25 18:22:07,31054.83,3346.69,,0
TXN105853,CUST10312,12255.26,Online,Clothing,2024-03-19 18:06:30,Pune,Pune,Mobile,0,2024-03-18 18:23:30,22852.78,12232.16,,0
TXN107618,CUST10621,1068.1,POS,Crypto Exchange,2024-03-08 23:29:35,Lucknow,Lucknow,Desktop,0,2024-03-08 16:07:35,16292.24,899.63,,0
TXN101593,CUST10870,1413.69,POS,Utilities,2024-11-16 13:39:58,Ahmedabad,Ahmedabad,Tablet,0,2024-11-16 07:38:58,32820.19,1595.05,,0
TXN107417,CUST10980,1554.15,IMPS,Restaurant,2024-08-24 07:27:53,Chennai,Chennai,ATM Terminal,0,2024-08-23 23:20:53,61954.68,1692.78,,0
TXN105266,CUST10766,2579.86,POS,Pharmacy,2024-10-29 12:26:37,Kolkata,Kolkata,Mobile,0,2024-10-28 22:53:37,27943.78,2664.58,,0
TXN107146,CUST10456,1427.62,Online,Gaming,2024-07-23 08:00:34,Kochi,Kochi,POS Terminal,0,2024-07-22 19:08:34,139716.16,2438.8,,0
TXN100088,CUST11197,2928.52,ATM,Gaming,2024-04-19 16:54:14,Pune,Pune,Mobile,0,2024-04-18 17:32:14,8589.47,1635.78,,0
TXN108694,CUST10633,2645.17,Online,Luxury,2024-10-29 07:19:02,Ahmedabad,Pune,Tablet,0,2024-10-29 06:27:02,17292.2,1582.13,,0
TXN109731,CUST10433,1523.44,IMPS,Entertainment,2024-08-30 15:51:35,Delhi,Delhi,Mobile,0,2024-08-30 03:23:35,44637.46,2547.93,,0
TXN109445,CUST10129,2822.99,UPI,Restaurant,2024-02-18 07:58:15,Pune,Pune,Mobile,0,2024-02-17 17:11:15,74684.21,3079.69,,0
TXN106753,CUST10405,1992.11,ATM,Electronics,2024-11-10 08:55:10,Kochi,Nagpur,Desktop,0,2024-11-10 02:08:10,28356.85,1444.84,,0
TXN103501,CUST10315,243.39,POS,Fuel,2024-01-04 17:01:16,Surat,Surat,Mobile,0,2024-01-03 22:59:16,215743.51,237.23,,0
TXN102233,CUST10535,1977.45,POS,Utilities,2024-03-06 18:35:02,Patna,Patna,Tablet,0,2024-03-06 05:21:02,48799.5,1709.05,,0
TXN102802,CUST10693,5356.47,Online,Grocery,2024-06-11 09:30:29,Lucknow,Lucknow,POS Terminal,0,2024-06-10 12:26:29,135931.68,8622.15,,0
TXN104423,CUST10660,1576.58,ATM,Pharmacy,2024-11-18 07:24:00,Chennai,Chennai,Mobile,0,2024-11-17 18:41:00,75907.12,1935.23,,0
TXN105662,CUST10630,2360.65,ATM,Utilities,2024-12-28 14:47:22,Bangalore,Bangalore,Desktop,0,2024-12-27 17:31:22,47009.74,3533.32,,0
TXN107169,CUST10264,2641.66,POS,Crypto Exchange,2024-01-13 19:26:08,Ahmedabad,Ahmedabad,ATM Terminal,0,2024-01-12 22:25:08,16940.42,2469.24,,0
TXN108336,CUST10986,4923.39,IMPS,Grocery,2024-10-27 11:18:17,Bhopal,Bhopal,ATM Terminal,0,2024-10-27 03:50:17,43195.17,3972.22,,0
TXN102147,CUST10114,740.43,POS,Grocery,2024-10-13 11:49:47,Kochi,Kochi,Desktop,0,2024-10-12 23:10:47,64406.21,766.35,,0
TXN107968,CUST10467,2329.61,Online,Entertainment,2024-11-10 10:59:02,Kolkata,Kolkata,Desktop,0,2024-11-09 12:49:02,28227.92,3065.66,,0
TXN106550,CUST11149,15259.19,POS,Electronics,2024-07-20 03:09:00,Delhi,Mumbai,Mobile,0,2024-07-20 01:59:00,8708.06,3946.33,,0
TXN107642,CUST10836,1019.8,Online,Crypto Exchange,2024-07-04 12:05:42,Bangalore,Bangalore,Mobile,0,2024-07-04 11:41:42,17713.04,1129.91,,0
TXN106163,CUST10514,5817.91,Online,Electronics,2024-09-16 12:32:00,Chennai,Chennai,Mobile,0,2024-09-16 04:26:00,12881.37,3775.25,,0
TXN101494,CUST10885,1577.69,UPI,Entertainment,2024-09-15 13:09:29,Jaipur,Jaipur,POS Terminal,0,2024-09-14 20:47:29,248867.71,1905.16,,0
TXN107695,CUST10951,4843.68,UPI,Entertainment,2024-11-08 06:29:19,Patna,Patna,POS Terminal,0,2024-11-07 18:06:19,63393.67,7389.01,,0
TXN107093,CUST10125,392.37,NEFT,Entertainment,2024-12-10 17:34:09,Indore,Indore,Desktop,0,2024-12-10 06:30:09,117937.03,398.19,,0
TXN101408,CUST10821,681.29,ATM,Electronics,2024-07-18 18:24:46,Lucknow,Lucknow,Desktop,0,2024-07-18 12:36:46,63015.54,1643.25,,0
TXN106690,CUST10817,1797.73,UPI,Crypto Exchange,2024-08-07 11:13:25,Pune,Bangalore,Desktop,0,2024-08-06 17:50:25,30646.31,1209.87,,0
TXN103400,CUST10943,474.39,Online,Pharmacy,2024-11-06 17:45:10,Nagpur,Nagpur,Tablet,0,2024-11-05 18:44:10,44735.17,684.35,,0
TXN100108,CUST11097,2477.65,POS,Crypto Exchange,2024-06-03 14:26:42,Nagpur,Nagpur,Desktop,0,2024-06-03 10:47:42,14654.44,2270.25,,0
TXN105635,CUST11156,3542.69,IMPS,Entertainment,2024-02-28 09:42:35,Ahmedabad,Ahmedabad,Desktop,0,2024-02-27 17:41:35,44760.67,2382.93,,0
TXN108481,CUST10261,1216.55,UPI,Clothing,2024-10-09 10:34:54,Delhi,Delhi,ATM Terminal,0,2024-10-08 18:03:54,71206.98,816.36,,0
TXN106603,CUST10368,5101.94,Online,Luxury,2024-12-20 05:53:45,Kochi,Kochi,ATM Terminal,0,2024-12-19 14:31:45,123949.83,2458.33,,0
TXN101090,CUST10997,3464.18,NEFT,Fuel,2024-01-23 16:36:00,Ahmedabad,Ahmedabad,POS Terminal,0,2024-01-23 09:41:00,96366.78,2756.56,,0
TXN105559,CUST10642,1115.43,POS,Gaming,2024-09-27 07:25:02,Lucknow,Lucknow,Tablet,0,2024-09-26 19:04:02,7955.0,704.02,,0
TXN109411,CUST10990,226.91,Online,Gaming,2024-05-20 09:08:01,Hyderabad,Hyderabad,ATM Terminal,0,2024-05-20 09:00:01,6797.87,563.41,,0
TXN108142,CUST11058,1173.25,UPI,Grocery,2024-09-24 12:32:08,Patna,Patna,ATM Terminal,0,2024-09-24 10:30:08,16566.79,1374.27,,0
TXN108663,CUST10157,3921.09,UPI,Fuel,2024-05-25 03:49:39,Delhi,Delhi,Mobile,0,2024-05-24 23:25:39,43334.35,8660.91,,0
TXN106595,CUST10402,3087.21,Online,Grocery,2024-01-15 13:25:12,Surat,Surat,Mobile,0,2024-01-15 10:48:12,29822.03,1073.42,,0
TXN100623,CUST10451,2730.43,POS,Crypto Exchange,2024-08-31 09:57:42,Indore,Indore,Desktop,0,2024-08-30 10:16:42,129782.53,1871.5,,0
TXN106870,CUST10477,913.97,POS,Gaming,2024-08-23 16:53:07,Indore,Indore,Desktop,0,2024-08-23 05:46:07,144031.77,1638.31,,0
TXN104813,CUST11114,75.57,Online,Pharmacy,2024-06-27 16:30:55,Jaipur,Jaipur,POS Terminal,0,2024-06-27 08:21:55,128924.04,192.51,,0
TXN106552,CUST10016,45263.07,NEFT,Crypto Exchange,2024-01-08 19:17:57,Delhi,Delhi,Desktop,0,2024-01-08 19:10:57,75610.83,1778.99,unusual_type,1
TXN107529,CUST10617,2811.03,UPI,Electronics,2024-11-29 20:08:56,London,Kolkata,Desktop,1,2024-11-29 12:38:56,146958.06,689.24,,0
TXN105795,CUST10136,6793.37,IMPS,Entertainment,2024-05-17 07:04:07,Surat,Surat,Desktop,0,2024-05-16 13:15:07,37490.29,7301.22,,0
TXN107436,CUST10938,511.38,Online,Travel,2024-11-30 15:51:56,Ahmedabad,Ahmedabad,Tablet,0,2024-11-29 18:58:56,33139.85,920.94,,0
TXN104217,CUST10827,4872.38,ATM,Electronics,2024-03-09 08:48:09,Patna,Patna,Tablet,0,2024-03-09 08:30:09,23873.58,2714.0,,0
TXN105940,CUST11138,1963.67,POS,Electronics,2024-09-01 18:13:15,Bhopal,Bhopal,Mobile,0,2024-09-01 14:46:15,9940.64,4085.7,,0
TXN108500,CUST10150,305.44,IMPS,Restaurant,2024-12-08 07:33:07,Patna,Patna,Mobile,0,2024-12-08 06:17:07,15160.01,668.61,,0
TXN106428,CUST10203,953.44,Online,Crypto Exchange,2024-09-23 04:20:15,Surat,Surat,Mobile,0,2024-09-22 10:21:15,30339.18,502.13,,0
TXN106826,CUST10184,5161.72,Online,Clothing,2024-05-31 21:01:03,Pune,Pune,Desktop,0,2024-05-31 18:07:03,14781.21,2032.89,,0
TXN104130,CUST10544,473.14,POS,Restaurant,2024-04-22 07:09:17,Ahmedabad,Ahmedabad,Mobile,0,2024-04-21 14:36:17,31075.67,1324.98,,0
TXN107801,CUST10145,1301.0,UPI,Electronics,2024-03-06 17:12:36,Delhi,Delhi,Mobile,0,2024-03-06 01:44:36,18808.6,1408.46,,0
TXN107753,CUST10531,6106.82,ATM,Travel,2024-03-29 16:34:11,Mumbai,Mumbai,Mobile,0,2024-03-28 19:04:11,5350.42,7176.15,,0
TXN104721,CUST10249,600.7,ATM,Gaming,2024-03-18 15:53:06,Mumbai,Mumbai,Mobile,0,2024-03-18 01:00:06,10042.89,632.23,,0
TXN101650,CUST10566,12798.9,POS,Crypto Exchange,2024-03-04 13:49:58,Jaipur,Jaipur,ATM Terminal,0,2024-03-04 08:08:58,42987.18,12537.18,,0
TXN104140,CUST10645,4034.49,ATM,Utilities,2024-03-31 23:45:09,Hyderabad,Hyderabad,POS Terminal,0,2024-03-31 12:24:09,410422.78,2882.16,,0
